componentName,fromTimestamp,maxValue,metricName,minValue,toTimestamp,unit
user-service,2020-09-01T12:36:55.001Z,26.688009066941323,cpu,20.651387958607014,2020-09-01T12:37:05.001Z,percent
user-service,2020-09-01T12:36:55.001Z,66.57459130146759,ram,35.321234686829285,2020-09-01T12:37:05.001Z,percent
user-service,2020-09-01T12:37:05.001Z,20.067037448999585,cpu,14.635168863463477,2020-09-01T12:37:15.001Z,percent
user-service,2020-09-01T12:37:05.001Z,69.53637419078287,ram,32.77921265645149,2020-09-01T12:37:15.001Z,percent
user-service,2020-09-01T12:37:15.001Z,28.200370658411668,cpu,19.393366480923095,2020-09-01T12:37:25.001Z,percent
user-service,2020-09-01T12:37:15.001Z,74.85988286649552,ram,41.08174657953666,2020-09-01T12:37:25.001Z,percent
user-service,2020-09-01T12:37:25.001Z,28.136981639201473,cpu,18.52272548717246,2020-09-01T12:37:35.001Z,percent
user-service,2020-09-01T12:37:25.001Z,69.94028157156941,ram,37.17586810050904,2020-09-01T12:37:35.001Z,percent
user-service,2020-09-01T12:37:35.001Z,22.483238593213315,cpu,16.898193411594605,2020-09-01T12:37:45.001Z,percent
user-service,2020-09-01T12:37:35.001Z,83.20069676255844,ram,56.84290531279106,2020-09-01T12:37:45.001Z,percent
user-service,2020-09-01T12:37:45.001Z,27.370028520996634,cpu,19.112211304312787,2020-09-01T12:37:55.001Z,percent
user-service,2020-09-01T12:37:45.001Z,85.31996423409,ram,48.74053714149683,2020-09-01T12:37:55.001Z,percent
user-service,2020-09-01T12:37:55.001Z,22.92683286703552,cpu,15.215011246900481,2020-09-01T12:38:05.001Z,percent
user-service,2020-09-01T12:37:55.001Z,85.31222894828849,ram,55.546864829795624,2020-09-01T12:38:05.001Z,percent
user-service,2020-09-01T12:38:05.001Z,19.273501356256432,cpu,10.458701757201734,2020-09-01T12:38:15.001Z,percent
user-service,2020-09-01T12:38:05.001Z,89.7593979256377,ram,53.25965983033808,2020-09-01T12:38:15.001Z,percent
user-service,2020-09-01T12:38:15.001Z,15.395362377409683,cpu,10.323189702918569,2020-09-01T12:38:25.001Z,percent
user-service,2020-09-01T12:38:15.001Z,86.57333817557549,ram,54.41698897885178,2020-09-01T12:38:25.001Z,percent
user-service,2020-09-01T12:38:25.001Z,14.384541873466263,cpu,9.487078670842676,2020-09-01T12:38:35.001Z,percent
user-service,2020-09-01T12:38:25.001Z,77.12538700486355,ram,46.6882058553047,2020-09-01T12:38:35.001Z,percent
user-service,2020-09-01T12:38:35.001Z,23.450921949373637,cpu,14.24610780098354,2020-09-01T12:38:45.001Z,percent
user-service,2020-09-01T12:38:35.001Z,88.56788519383461,ram,58.68786993282255,2020-09-01T12:38:45.001Z,percent
user-service,2020-09-01T12:38:45.001Z,22.027361735231963,cpu,14.132511752318933,2020-09-01T12:38:55.001Z,percent
user-service,2020-09-01T12:38:45.001Z,81.84321360433191,ram,55.506089582682705,2020-09-01T12:38:55.001Z,percent
user-service,2020-09-01T12:38:55.001Z,16.06910155742313,cpu,6.420391846586558,2020-09-01T12:39:05.001Z,percent
user-service,2020-09-01T12:38:55.001Z,68.6531064423669,ram,32.85931893160314,2020-09-01T12:39:05.001Z,percent
user-service,2020-09-01T12:39:05.001Z,27.286476772056623,cpu,17.39685328117858,2020-09-01T12:39:15.001Z,percent
user-service,2020-09-01T12:39:05.001Z,71.48327362871653,ram,46.743585183949264,2020-09-01T12:39:15.001Z,percent
user-service,2020-09-01T12:39:15.001Z,14.219165148413186,cpu,9.63078084995195,2020-09-01T12:39:25.001Z,percent
user-service,2020-09-01T12:39:15.001Z,70.34973768069761,ram,37.33104948302487,2020-09-01T12:39:25.001Z,percent
user-service,2020-09-01T12:39:25.001Z,13.581480974452099,cpu,9.18776456668461,2020-09-01T12:39:35.001Z,percent
user-service,2020-09-01T12:39:25.001Z,69.97343127560468,ram,33.6696798150918,2020-09-01T12:39:35.001Z,percent
user-service,2020-09-01T12:39:35.001Z,21.660182178064908,cpu,17.340338616977213,2020-09-01T12:39:45.001Z,percent
user-service,2020-09-01T12:39:35.001Z,81.58394785113961,ram,51.61950173289531,2020-09-01T12:39:45.001Z,percent
user-service,2020-09-01T12:39:45.001Z,26.363690589524538,cpu,21.639432814693684,2020-09-01T12:39:55.001Z,percent
user-service,2020-09-01T12:39:45.001Z,94.00279902238631,ram,54.7476418149422,2020-09-01T12:39:55.001Z,percent
user-service,2020-09-01T12:39:55.001Z,15.095508083725987,cpu,8.390252524940598,2020-09-01T12:40:05.001Z,percent
user-service,2020-09-01T12:39:55.001Z,86.32773562485764,ram,55.48422356526951,2020-09-01T12:40:05.001Z,percent
user-service,2020-09-01T12:40:05.001Z,18.40224070706886,cpu,13.070754242396024,2020-09-01T12:40:15.001Z,percent
user-service,2020-09-01T12:40:05.001Z,78.71486750313657,ram,44.353677038078075,2020-09-01T12:40:15.001Z,percent
user-service,2020-09-01T12:40:15.001Z,13.431519100500756,cpu,7.812992048616346,2020-09-01T12:40:25.001Z,percent
user-service,2020-09-01T12:40:15.001Z,81.98231448235228,ram,55.19847044047314,2020-09-01T12:40:25.001Z,percent
user-service,2020-09-01T12:40:25.001Z,17.88699661775445,cpu,12.818905012204562,2020-09-01T12:40:35.001Z,percent
user-service,2020-09-01T12:40:25.001Z,69.10139814809372,ram,36.927413457925205,2020-09-01T12:40:35.001Z,percent
user-service,2020-09-01T12:40:35.001Z,21.302533544481175,cpu,12.89713647849553,2020-09-01T12:40:45.001Z,percent
user-service,2020-09-01T12:40:35.001Z,80.92808875435405,ram,52.88713586102422,2020-09-01T12:40:45.001Z,percent
user-service,2020-09-01T12:40:45.001Z,14.147898796695491,cpu,6.89324285309525,2020-09-01T12:40:55.001Z,percent
user-service,2020-09-01T12:40:45.001Z,70.60320871990474,ram,41.67704109031058,2020-09-01T12:40:55.001Z,percent
user-service,2020-09-01T12:40:55.001Z,17.252357356466373,cpu,12.661704567511073,2020-09-01T12:41:05.001Z,percent
user-service,2020-09-01T12:40:55.001Z,78.02519724317838,ram,44.32488141630967,2020-09-01T12:41:05.001Z,percent
user-service,2020-09-01T12:41:05.001Z,26.1751289700294,cpu,18.726517498965084,2020-09-01T12:41:15.001Z,percent
user-service,2020-09-01T12:41:05.001Z,77.29996815859198,ram,51.69729775107712,2020-09-01T12:41:15.001Z,percent
user-service,2020-09-01T12:41:15.001Z,28.003913560257935,cpu,20.54235753212855,2020-09-01T12:41:25.001Z,percent
user-service,2020-09-01T12:41:15.001Z,75.49018240759338,ram,35.83827695910933,2020-09-01T12:41:25.001Z,percent
user-service,2020-09-01T12:41:25.001Z,20.32175065262959,cpu,16.257399820027373,2020-09-01T12:41:35.001Z,percent
user-service,2020-09-01T12:41:25.001Z,84.72832971955509,ram,53.375082252967836,2020-09-01T12:41:35.001Z,percent
user-service,2020-09-01T12:41:35.001Z,18.101927815671253,cpu,13.361373246433047,2020-09-01T12:41:45.001Z,percent
user-service,2020-09-01T12:41:35.001Z,68.49721069175533,ram,37.988024612100446,2020-09-01T12:41:45.001Z,percent
user-service,2020-09-01T12:41:45.001Z,14.580241695824439,cpu,7.160368201940619,2020-09-01T12:41:55.001Z,percent
user-service,2020-09-01T12:41:45.001Z,82.80622257384262,ram,43.25533171075078,2020-09-01T12:41:55.001Z,percent
user-service,2020-09-01T12:41:55.001Z,25.879659877035586,cpu,17.54782269230453,2020-09-01T12:42:05.001Z,percent
user-service,2020-09-01T12:41:55.001Z,79.05636502802133,ram,52.520788167856296,2020-09-01T12:42:05.001Z,percent
user-service,2020-09-01T12:42:05.001Z,15.646604611138615,cpu,10.246024787225386,2020-09-01T12:42:15.001Z,percent
user-service,2020-09-01T12:42:05.001Z,65.56084199301927,ram,37.11891411463251,2020-09-01T12:42:15.001Z,percent
user-service,2020-09-01T12:42:15.001Z,22.179182908441135,cpu,16.093909796052543,2020-09-01T12:42:25.001Z,percent
user-service,2020-09-01T12:42:15.001Z,70.20687476568634,ram,31.67488926033082,2020-09-01T12:42:25.001Z,percent
user-service,2020-09-01T12:42:25.001Z,15.620501474338322,cpu,8.886942101065546,2020-09-01T12:42:35.001Z,percent
user-service,2020-09-01T12:42:25.001Z,73.35884651254611,ram,34.884605937286295,2020-09-01T12:42:35.001Z,percent
user-service,2020-09-01T12:42:35.001Z,26.545735082363755,cpu,17.87797011275463,2020-09-01T12:42:45.001Z,percent
user-service,2020-09-01T12:42:35.001Z,85.32976717112987,ram,47.30010923897195,2020-09-01T12:42:45.001Z,percent
user-service,2020-09-01T12:42:45.001Z,18.637133464760414,cpu,10.781178253254502,2020-09-01T12:42:55.001Z,percent
user-service,2020-09-01T12:42:45.001Z,81.11952112173162,ram,54.0888726376731,2020-09-01T12:42:55.001Z,percent
user-service,2020-09-01T12:42:55.001Z,15.720173429431863,cpu,5.754149002965363,2020-09-01T12:43:05.001Z,percent
user-service,2020-09-01T12:42:55.001Z,87.43225683161354,ram,62.409053486725824,2020-09-01T12:43:05.001Z,percent
user-service,2020-09-01T12:43:05.001Z,23.986338729156312,cpu,17.447618266047588,2020-09-01T12:43:15.001Z,percent
user-service,2020-09-01T12:43:05.001Z,80.55510976898522,ram,46.11997479589773,2020-09-01T12:43:15.001Z,percent
user-service,2020-09-01T12:43:15.001Z,16.16958651195665,cpu,6.203319228247548,2020-09-01T12:43:25.001Z,percent
user-service,2020-09-01T12:43:15.001Z,77.58530494461195,ram,42.7160219134364,2020-09-01T12:43:25.001Z,percent
user-service,2020-09-01T12:43:25.001Z,22.346664646254364,cpu,15.554346973268244,2020-09-01T12:43:35.001Z,percent
user-service,2020-09-01T12:43:25.001Z,83.82727424424625,ram,55.087058139270844,2020-09-01T12:43:35.001Z,percent
user-service,2020-09-01T12:43:35.001Z,27.12462988458733,cpu,20.359322259561004,2020-09-01T12:43:45.001Z,percent
user-service,2020-09-01T12:43:35.001Z,80.3061274777267,ram,50.43904748384596,2020-09-01T12:43:45.001Z,percent
user-service,2020-09-01T12:43:45.001Z,17.64691697729478,cpu,8.513272694904602,2020-09-01T12:43:55.001Z,percent
user-service,2020-09-01T12:43:45.001Z,75.13459944674797,ram,44.19022054680244,2020-09-01T12:43:55.001Z,percent
user-service,2020-09-01T12:43:55.001Z,28.1331660310803,cpu,18.869149800002496,2020-09-01T12:44:05.001Z,percent
user-service,2020-09-01T12:43:55.001Z,80.56902710939329,ram,43.1417462549812,2020-09-01T12:44:05.001Z,percent
user-service,2020-09-01T12:44:05.001Z,27.764971372673195,cpu,21.73126609363475,2020-09-01T12:44:15.001Z,percent
user-service,2020-09-01T12:44:05.001Z,70.65329544415269,ram,33.72415535425489,2020-09-01T12:44:15.001Z,percent
user-service,2020-09-01T12:44:15.001Z,26.493310614168248,cpu,20.315221042541342,2020-09-01T12:44:25.001Z,percent
user-service,2020-09-01T12:44:15.001Z,82.30078678285494,ram,56.67384719088651,2020-09-01T12:44:25.001Z,percent
user-service,2020-09-01T12:44:25.001Z,17.783385657351644,cpu,13.490101621053126,2020-09-01T12:44:35.001Z,percent
user-service,2020-09-01T12:44:25.001Z,86.94172082610582,ram,47.39582250324956,2020-09-01T12:44:35.001Z,percent
user-service,2020-09-01T12:44:35.001Z,29.0949955878026,cpu,20.822429298079925,2020-09-01T12:44:45.001Z,percent
user-service,2020-09-01T12:44:35.001Z,73.67095777142677,ram,41.33274677022231,2020-09-01T12:44:45.001Z,percent
user-service,2020-09-01T12:44:45.001Z,16.843625825679666,cpu,8.634524004705556,2020-09-01T12:44:55.001Z,percent
user-service,2020-09-01T12:44:45.001Z,69.38908030573748,ram,43.465694827063146,2020-09-01T12:44:55.001Z,percent
user-service,2020-09-01T12:44:55.001Z,25.177678321181688,cpu,15.992173676980414,2020-09-01T12:45:05.001Z,percent
user-service,2020-09-01T12:44:55.001Z,79.22271735247924,ram,45.21315754442831,2020-09-01T12:45:05.001Z,percent
user-service,2020-09-01T12:45:05.001Z,27.77547651823446,cpu,20.07979076043073,2020-09-01T12:45:15.001Z,percent
user-service,2020-09-01T12:45:05.001Z,73.5396292122445,ram,36.33249225380575,2020-09-01T12:45:15.001Z,percent
user-service,2020-09-01T12:45:15.001Z,16.30284587830604,cpu,10.450120384247317,2020-09-01T12:45:25.001Z,percent
user-service,2020-09-01T12:45:15.001Z,67.90659898072546,ram,33.33790429006744,2020-09-01T12:45:25.001Z,percent
user-service,2020-09-01T12:45:25.001Z,13.625480920409023,cpu,7.607077685438169,2020-09-01T12:45:35.001Z,percent
user-service,2020-09-01T12:45:25.001Z,73.15593752386411,ram,42.57289952726335,2020-09-01T12:45:35.001Z,percent
user-service,2020-09-01T12:45:35.001Z,25.443468579142596,cpu,17.06396225439135,2020-09-01T12:45:45.001Z,percent
user-service,2020-09-01T12:45:35.001Z,74.37721843387492,ram,40.57013684352671,2020-09-01T12:45:45.001Z,percent
user-service,2020-09-01T12:45:45.001Z,22.968009394335283,cpu,18.49715614894818,2020-09-01T12:45:55.001Z,percent
user-service,2020-09-01T12:45:45.001Z,63.69824441390507,ram,39.12062864270844,2020-09-01T12:45:55.001Z,percent
user-service,2020-09-01T12:45:55.001Z,26.50858609908299,cpu,19.281989619388312,2020-09-01T12:46:05.001Z,percent
user-service,2020-09-01T12:45:55.001Z,71.49224055561015,ram,37.495711125562,2020-09-01T12:46:05.001Z,percent
user-service,2020-09-01T12:46:05.001Z,17.45483811801929,cpu,9.259798535177893,2020-09-01T12:46:15.001Z,percent
user-service,2020-09-01T12:46:05.001Z,88.49166979054456,ram,50.22328603797729,2020-09-01T12:46:15.001Z,percent
user-service,2020-09-01T12:46:15.001Z,26.849712261421562,cpu,18.062803399318906,2020-09-01T12:46:25.001Z,percent
user-service,2020-09-01T12:46:15.001Z,88.8131824298633,ram,57.43422334279624,2020-09-01T12:46:25.001Z,percent
user-service,2020-09-01T12:46:25.001Z,14.443863961752488,cpu,8.048377705515573,2020-09-01T12:46:35.001Z,percent
user-service,2020-09-01T12:46:25.001Z,75.22900734372861,ram,46.05084897743866,2020-09-01T12:46:35.001Z,percent
user-service,2020-09-01T12:46:35.001Z,22.33676966752201,cpu,15.511042006395183,2020-09-01T12:46:45.001Z,percent
user-service,2020-09-01T12:46:35.001Z,92.04923624069193,ram,52.488140622465494,2020-09-01T12:46:45.001Z,percent
user-service,2020-09-01T12:46:45.001Z,28.744867923637255,cpu,19.306178835594867,2020-09-01T12:46:55.001Z,percent
user-service,2020-09-01T12:46:45.001Z,73.61407177629886,ram,48.34616806359291,2020-09-01T12:46:55.001Z,percent
user-service,2020-09-01T12:46:55.001Z,18.444775197889278,cpu,9.603519797627122,2020-09-01T12:47:05.001Z,percent
user-service,2020-09-01T12:46:55.001Z,83.80816391380377,ram,55.07171796381054,2020-09-01T12:47:05.001Z,percent
user-service,2020-09-01T12:47:05.001Z,16.52998839762583,cpu,9.77295792116439,2020-09-01T12:47:15.001Z,percent
user-service,2020-09-01T12:47:05.001Z,78.88903144039418,ram,49.30575394966945,2020-09-01T12:47:15.001Z,percent
user-service,2020-09-01T12:47:15.001Z,22.458517461983686,cpu,17.28470897461806,2020-09-01T12:47:25.001Z,percent
user-service,2020-09-01T12:47:15.001Z,81.72240717347964,ram,43.67485620496312,2020-09-01T12:47:25.001Z,percent
user-service,2020-09-01T12:47:25.001Z,23.27884329645822,cpu,16.18732031329668,2020-09-01T12:47:35.001Z,percent
user-service,2020-09-01T12:47:25.001Z,77.70889830313541,ram,41.95821832172206,2020-09-01T12:47:35.001Z,percent
user-service,2020-09-01T12:47:35.001Z,28.38097650937352,cpu,19.73002510811696,2020-09-01T12:47:45.001Z,percent
user-service,2020-09-01T12:47:35.001Z,76.00390321781451,ram,47.711779388147335,2020-09-01T12:47:45.001Z,percent
user-service,2020-09-01T12:47:45.001Z,22.26299822912707,cpu,13.852522294457856,2020-09-01T12:47:55.001Z,percent
user-service,2020-09-01T12:47:45.001Z,91.32731018453217,ram,54.66808058552385,2020-09-01T12:47:55.001Z,percent
user-service,2020-09-01T12:47:55.001Z,24.422261898252444,cpu,16.71991218163666,2020-09-01T12:48:05.001Z,percent
user-service,2020-09-01T12:47:55.001Z,82.74772231334617,ram,58.180406704016974,2020-09-01T12:48:05.001Z,percent
user-service,2020-09-01T12:48:05.001Z,14.521747472806783,cpu,7.69032913465972,2020-09-01T12:48:15.001Z,percent
user-service,2020-09-01T12:48:05.001Z,87.33997561335359,ram,58.0342558106383,2020-09-01T12:48:15.001Z,percent
user-service,2020-09-01T12:48:15.001Z,28.049347942162495,cpu,21.837248142463306,2020-09-01T12:48:25.001Z,percent
user-service,2020-09-01T12:48:15.001Z,77.852454599995,ram,52.5154866368424,2020-09-01T12:48:25.001Z,percent
user-service,2020-09-01T12:48:25.001Z,23.540936338875998,cpu,15.489592751420968,2020-09-01T12:48:35.001Z,percent
user-service,2020-09-01T12:48:25.001Z,66.29563211955218,ram,38.37540311783621,2020-09-01T12:48:35.001Z,percent
user-service,2020-09-01T12:48:35.001Z,20.492913259352505,cpu,11.595129754951373,2020-09-01T12:48:45.001Z,percent
user-service,2020-09-01T12:48:35.001Z,69.25441741124027,ram,43.45707282979357,2020-09-01T12:48:45.001Z,percent
user-service,2020-09-01T12:48:45.001Z,26.918824028508837,cpu,17.763248414648558,2020-09-01T12:48:55.001Z,percent
user-service,2020-09-01T12:48:45.001Z,69.32908398331477,ram,42.198395033884076,2020-09-01T12:48:55.001Z,percent
user-service,2020-09-01T12:48:55.001Z,20.336097709430657,cpu,10.621621572611755,2020-09-01T12:49:05.001Z,percent
user-service,2020-09-01T12:48:55.001Z,77.28307953526982,ram,37.97562804453849,2020-09-01T12:49:05.001Z,percent
user-service,2020-09-01T12:49:05.001Z,15.187749201463438,cpu,7.959455811083176,2020-09-01T12:49:15.001Z,percent
user-service,2020-09-01T12:49:05.001Z,82.59686324120796,ram,55.5315326616331,2020-09-01T12:49:15.001Z,percent
user-service,2020-09-01T12:49:15.001Z,27.351011953242264,cpu,18.67258945042318,2020-09-01T12:49:25.001Z,percent
user-service,2020-09-01T12:49:15.001Z,81.33670221113083,ram,56.29601340906437,2020-09-01T12:49:25.001Z,percent
user-service,2020-09-01T12:49:25.001Z,20.657623484121267,cpu,14.729644345725546,2020-09-01T12:49:35.001Z,percent
user-service,2020-09-01T12:49:25.001Z,79.70330013574534,ram,44.77073507348136,2020-09-01T12:49:35.001Z,percent
user-service,2020-09-01T12:49:35.001Z,16.102342815849667,cpu,10.51326230232205,2020-09-01T12:49:45.001Z,percent
user-service,2020-09-01T12:49:35.001Z,74.75006429239052,ram,43.8448733796716,2020-09-01T12:49:45.001Z,percent
user-service,2020-09-01T12:49:45.001Z,19.657048663822273,cpu,11.538251906888833,2020-09-01T12:49:55.001Z,percent
user-service,2020-09-01T12:49:45.001Z,89.49324705690167,ram,56.73477483301899,2020-09-01T12:49:55.001Z,percent
user-service,2020-09-01T12:49:55.001Z,19.0034279812648,cpu,11.603713919547703,2020-09-01T12:50:05.001Z,percent
user-service,2020-09-01T12:49:55.001Z,73.68021965949175,ram,35.509370696333676,2020-09-01T12:50:05.001Z,percent
user-service,2020-09-01T12:50:05.001Z,16.870116648654196,cpu,11.105978906166246,2020-09-01T12:50:15.001Z,percent
user-service,2020-09-01T12:50:05.001Z,66.55742952510977,ram,41.95473109115236,2020-09-01T12:50:15.001Z,percent
user-service,2020-09-01T12:50:15.001Z,15.488666622034671,cpu,6.042962324697046,2020-09-01T12:50:25.001Z,percent
user-service,2020-09-01T12:50:15.001Z,69.07160695626588,ram,32.93997919004234,2020-09-01T12:50:25.001Z,percent
user-service,2020-09-01T12:50:25.001Z,20.601715282901168,cpu,13.01041003905655,2020-09-01T12:50:35.001Z,percent
user-service,2020-09-01T12:50:25.001Z,67.54739038163984,ram,34.83320475339992,2020-09-01T12:50:35.001Z,percent
user-service,2020-09-01T12:50:35.001Z,25.75717205182801,cpu,20.370942920020763,2020-09-01T12:50:45.001Z,percent
user-service,2020-09-01T12:50:35.001Z,79.27840965248512,ram,45.75599730472536,2020-09-01T12:50:45.001Z,percent
user-service,2020-09-01T12:50:45.001Z,25.751432447500413,cpu,19.22488829371978,2020-09-01T12:50:55.001Z,percent
user-service,2020-09-01T12:50:45.001Z,90.92919681069806,ram,54.20040493718129,2020-09-01T12:50:55.001Z,percent
user-service,2020-09-01T12:50:55.001Z,13.146070721285586,cpu,8.597121270400965,2020-09-01T12:51:05.001Z,percent
user-service,2020-09-01T12:50:55.001Z,83.71994465871154,ram,47.419692268599555,2020-09-01T12:51:05.001Z,percent
user-service,2020-09-01T12:51:05.001Z,13.035911862829815,cpu,8.458553721107767,2020-09-01T12:51:15.001Z,percent
user-service,2020-09-01T12:51:05.001Z,94.11857573175726,ram,54.96710902013552,2020-09-01T12:51:15.001Z,percent
user-service,2020-09-01T12:51:15.001Z,21.607876895279592,cpu,17.21905614176239,2020-09-01T12:51:25.001Z,percent
user-service,2020-09-01T12:51:15.001Z,67.02393147845183,ram,34.23344574440537,2020-09-01T12:51:25.001Z,percent
user-service,2020-09-01T12:51:25.001Z,26.571784931678387,cpu,17.867496825278813,2020-09-01T12:51:35.001Z,percent
user-service,2020-09-01T12:51:25.001Z,82.03485389509949,ram,44.028560669783744,2020-09-01T12:51:35.001Z,percent
user-service,2020-09-01T12:51:35.001Z,26.99488190858717,cpu,21.01374550337618,2020-09-01T12:51:45.001Z,percent
user-service,2020-09-01T12:51:35.001Z,80.47286543918172,ram,49.384000938804164,2020-09-01T12:51:45.001Z,percent
user-service,2020-09-01T12:51:45.001Z,22.31606387558255,cpu,15.039001501575875,2020-09-01T12:51:55.001Z,percent
user-service,2020-09-01T12:51:45.001Z,86.98707037262594,ram,49.308756194067,2020-09-01T12:51:55.001Z,percent
user-service,2020-09-01T12:51:55.001Z,21.89451813183357,cpu,12.029126623757188,2020-09-01T12:52:05.001Z,percent
user-service,2020-09-01T12:51:55.001Z,78.21030737228736,ram,48.20889669697987,2020-09-01T12:52:05.001Z,percent
user-service,2020-09-01T12:52:05.001Z,25.058149941016012,cpu,16.10788696841685,2020-09-01T12:52:15.001Z,percent
user-service,2020-09-01T12:52:05.001Z,83.462847892334,ram,47.85114775438049,2020-09-01T12:52:15.001Z,percent
user-service,2020-09-01T12:52:15.001Z,16.613171691421854,cpu,12.472631334199775,2020-09-01T12:52:25.001Z,percent
user-service,2020-09-01T12:52:15.001Z,89.58676586497329,ram,55.892391924195024,2020-09-01T12:52:25.001Z,percent
user-service,2020-09-01T12:52:25.001Z,26.667374826183988,cpu,22.445989722848722,2020-09-01T12:52:35.001Z,percent
user-service,2020-09-01T12:52:25.001Z,76.82907843214855,ram,43.15964914755454,2020-09-01T12:52:35.001Z,percent
user-service,2020-09-01T12:52:35.001Z,22.57192788409554,cpu,18.088220610768328,2020-09-01T12:52:45.001Z,percent
user-service,2020-09-01T12:52:35.001Z,63.228934164402894,ram,37.61166115003886,2020-09-01T12:52:45.001Z,percent
user-service,2020-09-01T12:52:45.001Z,23.122257995927786,cpu,18.57285448549815,2020-09-01T12:52:55.001Z,percent
user-service,2020-09-01T12:52:45.001Z,66.17322529378002,ram,39.57294283438898,2020-09-01T12:52:55.001Z,percent
user-service,2020-09-01T12:52:55.001Z,17.856259448863682,cpu,13.1328681155391,2020-09-01T12:53:05.001Z,percent
user-service,2020-09-01T12:52:55.001Z,78.90141229566417,ram,47.74877250765421,2020-09-01T12:53:05.001Z,percent
user-service,2020-09-01T12:53:05.001Z,19.482434274643595,cpu,10.76773999349308,2020-09-01T12:53:15.001Z,percent
user-service,2020-09-01T12:53:05.001Z,66.51499914015815,ram,34.31541776128311,2020-09-01T12:53:15.001Z,percent
user-service,2020-09-01T12:53:15.001Z,28.952673347066295,cpu,20.207979681439546,2020-09-01T12:53:25.001Z,percent
user-service,2020-09-01T12:53:15.001Z,73.99663078291587,ram,45.159932021096495,2020-09-01T12:53:25.001Z,percent
user-service,2020-09-01T12:53:25.001Z,22.411459330657273,cpu,17.320069669142477,2020-09-01T12:53:35.001Z,percent
user-service,2020-09-01T12:53:25.001Z,78.40040652288297,ram,42.00969170299039,2020-09-01T12:53:35.001Z,percent
user-service,2020-09-01T12:53:35.001Z,20.808854229815946,cpu,14.970777448743103,2020-09-01T12:53:45.001Z,percent
user-service,2020-09-01T12:53:35.001Z,82.53655876289048,ram,45.65070937474718,2020-09-01T12:53:45.001Z,percent
user-service,2020-09-01T12:53:45.001Z,26.118483446418956,cpu,20.43749657732223,2020-09-01T12:53:55.001Z,percent
user-service,2020-09-01T12:53:45.001Z,88.45364063790937,ram,56.85850488878698,2020-09-01T12:53:55.001Z,percent
user-service,2020-09-01T12:53:55.001Z,15.269855027089436,cpu,11.145201488580666,2020-09-01T12:54:05.001Z,percent
user-service,2020-09-01T12:53:55.001Z,72.89886704949984,ram,43.744428270361425,2020-09-01T12:54:05.001Z,percent
user-service,2020-09-01T12:54:05.001Z,16.65903023543952,cpu,9.537773515639518,2020-09-01T12:54:15.001Z,percent
user-service,2020-09-01T12:54:05.001Z,70.80700564921631,ram,46.40788051229097,2020-09-01T12:54:15.001Z,percent
